DUMMY/000001.wav|Wk Wa2 Wer2 Wp Wu3 TNR Wp Wei2 TVV Ww Wai4 Ws Wun1 TNN Ww Wan2 TVV Wh Wua2 Wt Wi1 TNN . TPU|Wk Wa2 Wer2 Wp Wu3 TNR Wp Wei2 TVV Ww Wai4 Ws Wun1 TNN Ww Wan2 TVV Wh Wua2 Wt Wi1 TNN . TPU
DUMMY/000059.wav|Ww Wo2 TPN Ww Wo3 TPN Ww Wo2 TPN Ww Wo3 TPN Ww Wo2 TPN Ww Wo3 TPN Wh We2 TP Wp Wang4 Wz Wi5 TNN Wy Wi4 Wq Wi3 TAD . TPU|Ww Wo2 TPN Ww Wo3 TPN Ww Wo2 TPN Ww Wo3 TPN Ww Wo2 TPN Ww Wo3 TPN Wh We2 TP Wp Wang4 Wz Wi5 TNN Wy Wi4 Wq Wi3 TAD . TPU
DUMMY/000060.wav|Ws Wao3 Ws Wao5 TNN Wg Wei3 TP Wz Wuo4 TVV Wd We5 TDEC Wy Wou2 Wm Wian4 TPU Ww Wo1 Ww Wo5 TNN \ TPU Wh We2 TCC Wy Wang2 Wr Wou4 TNN Wd Wun4 TVV Wsh Wan1 Wy Wao4 TNN . TPU|Ws Wao3 Ws Wao5 TNN Wg Wei3 TP Wz Wuo4 TVV Wd We5 TDEC Wy Wou2 Wm Wian4 TPU Ww Wo1 Ww Wo5 TNN \ TPU Wh We2 TCC Wy Wang2 Wr Wou4 TNN Wd Wun4 TVV Wsh Wan1 Wy Wao4 TNN . TPU
DUMMY/000061.wav|Wm Wan4 Ws Wa4 Wn Wi2 Wy Wve1 TNR Wg Wang2 Wk Wou3 TNN Wb Wei4 TSB Wg Wuan1 Wb Wi4 TVV . TPU|Wm Wan4 Ws Wa4 Wn Wi2 Wy Wve1 TNR Wg Wang2 Wk Wou3 TNN Wb Wei4 TSB Wg Wuan1 Wb Wi4 TVV . TPU
DUMMY/000063.wav|Ww Wa4 Wz Wi5 TNN Wt Wan1 TVV Wx Wiao3 TJJ Wl Wao2 Wb Wan3 TNN Wch Wen2 Wy Wong3 Wq Wuan2 TNR . TPU|Ww Wa4 Wz Wi5 TNN Wt Wan1 TVV Wx Wiao3 TJJ Wl Wao2 Wb Wan3 TNN Wch Wen2 Wy Wong3 Wq Wuan2 TNR . TPU
DUMMY/000064.wav|Wh We2 Wj Wi4 TAD Wch Wou2 Wz Wi1 TVV Wy Wi1 Wd Wian3 Wy Wi1 Wer4 Wj Wiu3 Wy Wi1 Ww Wu2 Ww Wu3 Wy Wi4 TCD Wy Wuan2 TM . TPU|Wh We2 Wj Wi4 TAD Wch Wou2 Wz Wi1 TVV Wy Wi1 Wd Wian3 Wy Wi1 Wer4 Wj Wiu3 Wy Wi1 Ww Wu2 Ww Wu3 Wy Wi4 TCD Wy Wuan2 TM . TPU
DUMMY/000065.wav|Wn Wiao3 Wer2 TNN Wzh Wa1 Wzh Wa1 TVV , TPU Wz Wou4 Wq Wi3 TVV Wch Wen2 Wq Wu3 TNN . TPU|Wn Wiao3 Wer2 TNN Wzh Wa1 Wzh Wa1 TVV , TPU Wz Wou4 Wq Wi3 TVV Wch Wen2 Wq Wu3 TNN . TPU
DUMMY/000066.wav|Wt Wi3 TNN Wq Wiang2 Wzh Wuang4 TVA Wer2 Wh Wou4 TCC Wx Wve2 Ww Wen4 TVV Wd Wao4 Wd We2 TNN Wzh Wi1 TDEG Wj Win4 Wx Wiu1 TNN Wy Wong3 TNN Wer2 TCC Wsh Wou1 Wx Wiao4 TNN Wy Wuan3 TVA . TPU|Wt Wi3 TNN Wq Wiang2 Wzh Wuang4 TVA Wer2 Wh Wou4 TCC Wx Wve2 Ww Wen4 TVV Wd Wao4 Wd We2 TNN Wzh Wi1 TDEG Wj Win4 Wx Wiu1 TNN Wy Wong3 TNN Wer2 TCC Wsh Wou1 Wx Wiao4 TNN Wy Wuan3 TVA . TPU
DUMMY/000067.wav|Ww Wang3 Wg Wou4 TVV Wh Wuo4 TCC Ww Wang3 Ws Wou1 TNN Wg Wu3 Wm Win2 TNN Wx Win4 Wx Wi1 TNN , TPU Wy Wi3 TP Wg Wao1 TJJ Wh Wui2 Wb Wao4 TNN Ww Wei2 TVV Wer3 TNN " TPU Wq Wing3 Wj Wun1 Wr Wu4 Ww Weng4 TVV " TPU . TPU|Ww Wang3 Wg Wou4 TVV Wh Wuo4 TCC Ww Wang3 Ws Wou1 TNN Wg Wu3 Wm Win2 TNN Wx Win4 Wx Wi1 TNN , TPU Wy Wi3 TP Wg Wao1 TJJ Wh Wui2 Wb Wao4 TNN Ww Wei2 TVV Wer3 TNN " TPU Wq Wing3 Wj Wun1 Wr Wu4 Ww Weng4 TVV " TPU . TPU
DUMMY/000068.wav|Wt Wu2 TNN Ww Wei2 TVC Wk Wai2 Wm Wu3 Wb Wo2 Wy Wi1 TNR " TPU Wx Wie2 Wx Wian4 TNN " TPU Wch Wong1 Wc Wi4 TNN . TPU|Wt Wu2 TNN Ww Wei2 TVC Wk Wai2 Wm Wu3 Wb Wo2 Wy Wi1 TNR " TPU Wx Wie2 Wx Wian4 TNN " TPU Wch Wong1 Wc Wi4 TNN . TPU
DUMMY/000069.wav|Wj Wi2 TAD Wj Wiang1 TBA Wd Wiao4 Wy Wu2 Wt Wai2 TNR \ TPU Wh Wuang2 Ww Wei2 Wy Wu3 TNR \ TPU Wch Wi4 Wy Wu3 TNR Ws Wan1 TNR Wd Wao3 TNN Wsh Wang2 Wg Wei3 TVV Wsh Weng4 Wx Wuan1 Wh Wuai2 TNN Ww Wei2 TP Wch Wan3 Wy We4 TNN , TPU Wg Wong1 TNN Wc Wai3 Wy Wao4 TNN Wzh Wi1 TDEC Wy Wong4 TNN . TPU|Wj Wi2 TAD Wj Wiang1 TBA Wd Wiao4 Wy Wu2 Wt Wai2 TNR \ TPU Wh Wuang2 Ww Wei2 Wy Wu3 TNR \ TPU Wch Wi4 Wy Wu3 TNR Ws Wan1 TNR Wd Wao3 TNN Wsh Wang2 Wg Wei3 TVV Wsh Weng4 Wx Wuan1 Wh Wuai2 TNN Ww Wei2 TP Wch Wan3 Wy We4 TNN , TPU Wg Wong1 TNN Wc Wai3 Wy Wao4 TNN Wzh Wi1 TDEC Wy Wong4 TNN . TPU
DUMMY/000070.wav|Wy Wong4 Wb Wu2 Wy Wong4 TVV Ww Wo3 TPN Wt Wi4 TP Wn Wi2 TPN Ww Wu3 TVV Wzh We5 TAS Wz Wui3 TNN . TPU|Wy Wong4 Wb Wu2 Wy Wong4 TVV Ww Wo3 TPN Wt Wi4 TP Wn Wi2 TPN Ww Wu3 TVV Wzh We5 TAS Wz Wui3 TNN . TPU
DUMMY/000071.wav|Wer4 Wj Wing4 TCD Wj Wia1 TNN Wzh Wu4 TVV Wb Wei2 Ww Wu3 Wh Wuan2 TNR Ww Wai4 TLC , TPU Wsh Wang4 Wb Wan1 TVV Wy Wao4 TVV Wq Wu4 TVV Wy Wa4 Wy Wun4 Wc Wun1 TNR Wh Wua2 Wt Wang2 TNR Wsh Wang1 Wch Wang3 TNN . TPU|Wer4 Wj Wing4 TCD Wj Wia1 TNN Wzh Wu4 TVV Wb Wei2 Ww Wu3 Wh Wuan2 TNR Ww Wai4 TLC , TPU Wsh Wang4 Wb Wan1 TVV Wy Wao4 TVV Wq Wu4 TVV Wy Wa4 Wy Wun4 Wc Wun1 TNR Wh Wua2 Wt Wang2 TNR Wsh Wang1 Wch Wang3 TNN . TPU
DUMMY/000072.wav|Wy Wou3 Wg Wuan1 TP Wn Weng2 Wf Wou2 TVV Wg Wai3 Wk Wong4 TVV " TPU Wch Wuan4 Wm Wou2 TNN " TPU . TPU|Wy Wou3 Wg Wuan1 TP Wn Weng2 Wf Wou2 TVV Wg Wai3 Wk Wong4 TVV " TPU Wch Wuan4 Wm Wou2 TNN " TPU . TPU
DUMMY/000073.wav|Wb Wu4 Wl Wv3 Wn Wi2 TNR Wy We2 TAD Wy Wu3 TP Wq Wian2 Wf Wu1 TJJ Wzh We2 Wx Wve2 Wj Wia1 TNN Wl Wa1 Wf Wei2 Wer3 TNR Wy Wu4 Wy Wou3 TVV Wy Wi4 TCD Wz Wi3 TNN . TPU|Wb Wu4 Wl Wv3 Wn Wi2 TNR Wy We2 TAD Wy Wu3 TP Wq Wian2 Wf Wu1 TJJ Wzh We2 Wx Wve2 Wj Wia1 TNN Wl Wa1 Wf Wei2 Wer3 TNR Wy Wu4 Wy Wou3 TVV Wy Wi4 TCD Wz Wi3 TNN . TPU
DUMMY/000074.wav|Wy Wou4 TAD Wy Wou3 TVE Wsh Wui2 TPN Wk Wen2 TVV Wsh We3 Wsh Wi1 TVV Wg Wei3 TVV Wt Wa1 TPN Wn We5 TSP ? TPU|Wy Wou4 TAD Wy Wou3 TVE Wsh Wui2 TPN Wk Wen2 TVV Wsh We3 Wsh Wi1 TVV Wg Wei3 TVV Wt Wa1 TPN Wn We5 TSP ? TPU
DUMMY/000075.wav|Wq Wie4 Wz Wei2 TNN Wl Wou4 Wt Wui3 TNN Wz Wi4 Wch Weng1 TVV Wh Wuan4 TVV " TPU Wm Wa2 Wf Weng1 Wb Wing4 TNN " TPU . TPU|Wq Wie4 Wz Wei2 TNN Wl Wou4 Wt Wui3 TNN Wz Wi4 Wch Weng1 TVV Wh Wuan4 TVV " TPU Wm Wa2 Wf Weng1 Wb Wing4 TNN " TPU . TPU
DUMMY/000076.wav|Wl Wao3 TJJ Wz Wu2 Wm Wu3 TNN Wy Wi3 TP Wm Wou2 Wsh Wa1 Wz Wui4 TVV Wb Wei4 TSB Wsh Wou1 Wy Wa1 TVV . TPU|Wl Wao3 TJJ Wz Wu2 Wm Wu3 TNN Wy Wi3 TP Wm Wou2 Wsh Wa1 Wz Wui4 TVV Wb Wei4 TSB Wsh Wou1 Wy Wa1 TVV . TPU
DUMMY/000077.wav|Wai3 TVA Wc Wuo2 TPU Wq Wiong2 TVA , TPU Wb Wie2 TAD Wx Wia1 TVV Wk Wua1 TVV . TPU|Wai3 TVA Wc Wuo2 TPU Wq Wiong2 TVA , TPU Wb Wie2 TAD Wx Wia1 TVV Wk Wua1 TVV . TPU
DUMMY/000078.wav|Wy Wu2 TNN Wz Wai4 TP Wsh Wui2 TNN Wl Wi2 TLC Wd Wa3 Wx Wuan2 TVV Wd We5 TDEV Ww Wang3 Ww Wai4 TAD Wl Wuan4 TAD Wb Weng4 TVV . TPU|Wy Wu2 TNN Wz Wai4 TP Wsh Wui2 TNN Wl Wi2 TLC Wd Wa3 Wx Wuan2 TVV Wd We5 TDEV Ww Wang3 Ww Wai4 TAD Wl Wuan4 TAD Wb Weng4 TVV . TPU
DUMMY/000079.wav|Wzh Wuo2 Ww Wen2 Wj Wun1 TNR Wsh Wuo1 TVV : TPU Ww Wan3 Wr Wu2 TVV Wsh Wan1 TNN Wsh Wang4 TVV Wx Wve3 TNN , TPU Wj Wiao3 Wr Wuo4 TVV Wy Wun2 TNN Wj Wian1 TNN Wy Wve4 TNN . TPU|Wzh Wuo2 Ww Wen2 Wj Wun1 TNR Wsh Wuo1 TVV : TPU Ww Wan3 Wr Wu2 TVV Wsh Wan1 TNN Wsh Wang4 TVV Wx Wve3 TNN , TPU Wj Wiao3 Wr Wuo4 TVV Wy Wun2 TNN Wj Wian1 TNN Wy Wve4 TNN . TPU
DUMMY/000080.wav|Wy Wi2 TCD Wl Wei4 TM Wm Wiao2 TNN Wk We3 Ww Wei4 TVV Wm Wing4 Wy Wun4 TNN Wd Wuo1 Wch Wuan3 TVA . TPU|Wy Wi2 TCD Wl Wei4 TM Wm Wiao2 TNN Wk We3 Ww Wei4 TVV Wm Wing4 Wy Wun4 TNN Wd Wuo1 Wch Wuan3 TVA . TPU
DUMMY/000081.wav|Wm Wou2 TDT Wx Wiao3 Ws Wong2 TVA Wk Wuai4 Wk Wuai4 TAD Wk Wan4 Wk Wan5 TVV . TPU|Wm Wou2 TDT Wx Wiao3 Ws Wong2 TVA Wk Wuai4 Wk Wuai4 TAD Wk Wan4 Wk Wan5 TVV . TPU
DUMMY/000082.wav|Wt Wie3 Wsh Wa1 Wzh Wang3 TNN Wai4 Wh Wao4 Wzh We3 TNN Wzh Wang1 Wh Wui1 TNR Wb Wiao2 Wy Wan3 TVV Wp Wi1 Wzh Wuan1 TVV . TPU|Wt Wie3 Wsh Wa1 Wzh Wang3 TNN Wai4 Wh Wao4 Wzh We3 TNN Wzh Wang1 Wh Wui1 TNR Wb Wiao2 Wy Wan3 TVV Wp Wi1 Wzh Wuan1 TVV . TPU
DUMMY/000083.wav|Wer2 TAD Wl Wv3 Wy We4 Wx Win1 TNR Wy We3 TAD Wb Wei4 TLB Wy Wi4 TCD Wg Wen1 TM Wl Win3 Wz Wi5 TPU Wy Wa1 TVV Wzh We5 TAS . TPU|Wer2 TAD Wl Wv3 Wy We4 Wx Win1 TNR Wy We3 TAD Wb Wei4 TLB Wy Wi4 TCD Wg Wen1 TM Wl Win3 Wz Wi5 TPU Wy Wa1 TVV Wzh We5 TAS . TPU
DUMMY/000084.wav|Wzh Wun1 Wzh Wun1 TVV Wd Wing1 Wn Wing2 TVV , TPU Ww Wu4 TVV Ww Wang4 TVV Wt Wian1 Wsh Wan1 TNN Wb Wu3 Wy Wu4 TVV Wq Wing2 TNN . TPU|Wzh Wun1 Wzh Wun1 TVV Wd Wing1 Wn Wing2 TVV , TPU Ww Wu4 TVV Ww Wang4 TVV Wt Wian1 Wsh Wan1 TNN Wb Wu3 Wy Wu4 TVV Wq Wing2 TNN . TPU
DUMMY/000085.wav|Wx Wian4 Wz Wai4 TNT Wsh Wi4 TVC Wd Wao4 Wer5 TNN Wy Wve4 TAD Wz Wou3 TVV Wy Wve4 TAD Wk Wuan1 TVA , TPU Wr Wen2 Wq Wi4 TNN Wy Wve4 TAD Wg Wao3 TVV Wy Wve4 TAD Ww Wang4 TVA . TPU|Wx Wian4 Wz Wai4 TNT Wsh Wi4 TVC Wd Wao4 Wer5 TNN Wy Wve4 TAD Wz Wou3 TVV Wy Wve4 TAD Wk Wuan1 TVA , TPU Wr Wen2 Wq Wi4 TNN Wy Wve4 TAD Wg Wao3 TVV Wy Wve4 TAD Ww Wang4 TVA . TPU
DUMMY/000086.wav|Ww Wu4 Wy Wong1 TVV Wh Wui4 Wy Wan2 TVV , TPU Wr Wen2 TNN Wy Wou3 TVE Wj Wi4 Wx Wing4 TNN , TPU Wy Wi4 TAD Wy Wou3 TVE Ww Wang4 Wx Wing4 TNN . TPU|Ww Wu4 Wy Wong1 TVV Wh Wui4 Wy Wan2 TVV , TPU Wr Wen2 TNN Wy Wou3 TVE Wj Wi4 Wx Wing4 TNN , TPU Wy Wi4 TAD Wy Wou3 TVE Ww Wang4 Wx Wing4 TNN . TPU
DUMMY/000087.wav|Wc Wan1 TNN Wh Wou4 TLC , TPU Wy Wi4 Wx Wing2 TNN Wr Wen2 TNN Wy Wou4 TAD Wp Wei2 TVV Ww Wang1 Wx Wiao3 Wf Wei1 TNR Wd Wao4 TVV Wl Wing4 TDT Wy Wi4 TCD Wzh Wen2 Ws Wuo3 TNN Wk Wan4 TVV Wer3 Wb Wi2 Wh Wou2 Wk We1 TNN . TPU|Wc Wan1 TNN Wh Wou4 TLC , TPU Wy Wi4 Wx Wing2 TNN Wr Wen2 TNN Wy Wou4 TAD Wp Wei2 TVV Ww Wang1 Wx Wiao3 Wf Wei1 TNR Wd Wao4 TVV Wl Wing4 TDT Wy Wi4 TCD Wzh Wen2 Ws Wuo3 TNN Wk Wan4 TVV Wer3 Wb Wi2 Wh Wou2 Wk We1 TNN . TPU
DUMMY/000089.wav|Wy Wve1 Ww Wan2 Wk Wa3 TNR Wy Wu2 TCC Wt Wie3 Wt Wuo1 TNN Wm Wei2 Wy Wou3 TVE Wh Wai2 Wz Wi5 TNN . TPU|Wy Wve1 Ww Wan2 Wk Wa3 TNR Wy Wu2 TCC Wt Wie3 Wt Wuo1 TNN Wm Wei2 Wy Wou3 TVE Wh Wai2 Wz Wi5 TNN . TPU
DUMMY/000090.wav|Wsh Wou4 Ws Wun3 TVV Ws Wong4 Wd Wai4 TNR Wg We1 Wy Wao2 TNN Wq Wing1 Wy Wou4 TNN Wk Wui2 Wb Wan4 TNN Wk Wou3 Wp Wan2 TNN Wzh Weng4 Wm Wian4 TAD Ws Wun2 Wh Wui3 TVV Wh Wou4 TLC . TPU|Wsh Wou4 Ws Wun3 TVV Ws Wong4 Wd Wai4 TNR Wg We1 Wy Wao2 TNN Wq Wing1 Wy Wou4 TNN Wk Wui2 Wb Wan4 TNN Wk Wou3 Wp Wan2 TNN Wzh Weng4 Wm Wian4 TAD Ws Wun2 Wh Wui3 TVV Wh Wou4 TLC . TPU
DUMMY/000091.wav|Wy We3 TAD Wh Wuan1 Wy Wing2 TVV Ww Wei4 Wsh Weng1 Wm Wian2 TNN Wch Wang3 Wsh Wang1 TNN Wzh Wao2 TVV Ww Wo3 TPN Wd Wai4 Wy Wan2 TNN . TPU|Wy We3 TAD Wh Wuan1 Wy Wing2 TVV Ww Wei4 Wsh Weng1 Wm Wian2 TNN Wch Wang3 Wsh Wang1 TNN Wzh Wao2 TVV Ww Wo3 TPN Wd Wai4 Wy Wan2 TNN . TPU
DUMMY/000092.wav|Wl Wou2 Wy Wi2 TNN Ww Wang3 Wh Wuan2 TAD Wk Wong1 TVV Wl Wong2 Wm Wu3 TNN , TPU Wq Wi2 Wl Win2 TNN Wm Wai2 Wm Wo4 TVV Wj Wi3 TCD Wch Wun1 Wq Wiu1 TNN . TPU|Wl Wou2 Wy Wi2 TNN Ww Wang3 Wh Wuan2 TAD Wk Wong1 TVV Wl Wong2 Wm Wu3 TNN , TPU Wq Wi2 Wl Win2 TNN Wm Wai2 Wm Wo4 TVV Wj Wi3 TCD Wch Wun1 Wq Wiu1 TNN . TPU
DUMMY/000094.wav|Wm Wa3 Wx Wun4 Ww Wei2 TNR Wy Wu3 TP Wy Wang2 Wy Wi2 TNR Wd Weng3 TETC Wg Wong4 TVV Wd Wu4 TVV Wsh Weng1 Wr Wi4 TNN . TPU|Wm Wa3 Wx Wun4 Ww Wei2 TNR Wy Wu3 TP Wy Wang2 Wy Wi2 TNR Wd Weng3 TETC Wg Wong4 TVV Wd Wu4 TVV Wsh Weng1 Wr Wi4 TNN . TPU
DUMMY/000095.wav|Wsh Weng3 Wj Wi2 TJJ Ww Wen2 Wb Wao3 TNN Wd Wan1 Ww Wei4 TNN Wm Wan3 TVV Wy Wuan4 Wer5 TNN Wl Wiu1 TVV Wd Wa5 Wj Wi1 TNN . TPU|Wsh Weng3 Wj Wi2 TJJ Ww Wen2 Wb Wao3 TNN Wd Wan1 Ww Wei4 TNN Wm Wan3 TVV Wy Wuan4 Wer5 TNN Wl Wiu1 TVV Wd Wa5 Wj Wi1 TNN . TPU
DUMMY/000096.wav|Wt Wu2 TNN Ww Wei2 TVC Wzh Wong1 Wsh Wan1 TNR Wzh Wan1 Wy Wuan2 Wg Wuang3 TNN Wy Wao1 TVV Wq Wian1 Wy Wu2 TCD Wy Wou2 Wk We4 TNN Wp Win3 Wch Wang2 TVV Wch Wong2 Wy Wang2 TVV Wy Wi4 Wsh Wou4 TNR Wq Wian1 Ws Wou3 Wy Wan4 TNN . TPU|Wt Wu2 TNN Ww Wei2 TVC Wzh Wong1 Wsh Wan1 TNR Wzh Wan1 Wy Wuan2 Wg Wuang3 TNN Wy Wao1 TVV Wq Wian1 Wy Wu2 TCD Wy Wou2 Wk We4 TNN Wp Win3 Wch Wang2 TVV Wch Wong2 Wy Wang2 TVV Wy Wi4 Wsh Wou4 TNR Wq Wian1 Ws Wou3 Wy Wan4 TNN . TPU
DUMMY/000097.wav|Wx Wiao3 TJJ Ww Wen2 Wj Wie2 TNR Wq Wuan2 Wsh Wen1 TAD Wk Wu1 Wsh Wou4 Wr Wu2 Wch Wai2 TVV . TPU|Wx Wiao3 TJJ Ww Wen2 Wj Wie2 TNR Wq Wuan2 Wsh Wen1 TAD Wk Wu1 Wsh Wou4 Wr Wu2 Wch Wai2 TVV . TPU
DUMMY/000098.wav|Wq Win2 TNR Wm Wou3 TAD Wy Wong4 TP Wl Wian3 Wp Wen2 TNN Wy Wao2 Wsh Wui3 TVV Wj Wiang1 TBA Wh Wuo3 TNN Wp Wu1 Wm Wie4 TVV . TPU|Wq Win2 TNR Wm Wou3 TAD Wy Wong4 TP Wl Wian3 Wp Wen2 TNN Wy Wao2 Wsh Wui3 TVV Wj Wiang1 TBA Wh Wuo3 TNN Wp Wu1 Wm Wie4 TVV . TPU
DUMMY/000099.wav|Wan1 Wq Wuan2 Wt Wao4 TNN Wz Wuo4 Wch Weng2 TVV Ww Wu1 Wd Wu2 TNN Ww Wa2 Ww Wa5 TNN Wy Wang4 Wz Wi5 TNN . TPU|Wan1 Wq Wuan2 Wt Wao4 TNN Wz Wuo4 Wch Weng2 TVV Ww Wu1 Wd Wu2 TNN Ww Wa2 Ww Wa5 TNN Wy Wang4 Wz Wi5 TNN . TPU
DUMMY/000100.wav|Wd Wi4 Ws Wan1 TOD Wsh Wi4 TVC Wk Wao3 Wy Wa1 TNN Wq Wve1 Wj Win1 Wd Wuan2 Wl Wiang3 TVV . TPU|Wd Wi4 Ws Wan1 TOD Wsh Wi4 TVC Wk Wao3 Wy Wa1 TNN Wq Wve1 Wj Win1 Wd Wuan2 Wl Wiang3 TVV . TPU
DUMMY/000101.wav|Wch Wuan2 TVV Wm Wa3 Wy Wi1 Wl Wi2 TNR Wh Wuai2 Wsh Wang5 TVV Wer4 TOD Wt Wai1 TNN . TPU|Wch Wuan2 TVV Wm Wa3 Wy Wi1 Wl Wi2 TNR Wh Wuai2 Wsh Wang5 TVV Wer4 TOD Wt Wai1 TNN . TPU
DUMMY/000102.wav|Wf Weng1 Wzh Weng5 TNN Wy Wao4 TVV Wx Wian4 TNN , TPU Wb Wen1 Wm Wa3 TVV Wy Wao4 TVV Wj Wiang1 TVV , TPU Wh Wang2 Wch Wuan2 TNN Wy Wao4 TVV Wd Wuo4 TNN . TPU|Wf Weng1 Wzh Weng5 TNN Wy Wao4 TVV Wx Wian4 TNN , TPU Wb Wen1 Wm Wa3 TVV Wy Wao4 TVV Wj Wiang1 TVV , TPU Wh Wang2 Wch Wuan2 TNN Wy Wao4 TVV Wd Wuo4 TNN . TPU
DUMMY/000103.wav|Wj Wia3 Wy Wuan2 Wy Wuan5 TNR Wt Wuo1 TVV Wg Wao1 Wy Wve4 TNR Wsh Wang4 Wl Wou2 TVV . TPU|Wj Wia3 Wy Wuan2 Wy Wuan5 TNR Wt Wuo1 TVV Wg Wao1 Wy Wve4 TNR Wsh Wang4 Wl Wou2 TVV . TPU
DUMMY/000104.wav|Wh Wei1 Wp Wao2 Wn Wiao2 TNN " TPU Wx Wiao3 Wh Wei1 TJJ " TPU Wsh Wi5 TVC Wl Win2 Wb Wa1 Wg We1 TNR . TPU|Wh Wei1 Wp Wao2 Wn Wiao2 TNN " TPU Wx Wiao3 Wh Wei1 TJJ " TPU Wsh Wi5 TVC Wl Win2 Wb Wa1 Wg We1 TNR . TPU
DUMMY/000105.wav|Wt Wa1 TPN Wy Wve4 TAD Wen4 TVV , TPU Ww Wo3 TPN Wy Wve4 TAD Wh Wuang1 TVA , TPU Wf Wa1 Wd Wong4 TVV Wy Wve4 TAD Wm Wan4 TVA . TPU|Wt Wa1 TPN Wy Wve4 TAD Wen4 TVV , TPU Ww Wo3 TPN Wy Wve4 TAD Wh Wuang1 TVA , TPU Wf Wa1 Wd Wong4 TVV Wy Wve4 TAD Wm Wan4 TVA . TPU
DUMMY/000106.wav|Wm Wao3 Wt Wu4 TNR Wk Wai1 TVV Wx Win1 Ws Wui4 TNR , TPU Wl Wiang3 TCD Wan4 TNN Wg Wong4 TAD Wy Wing2 Wch Wun1 TVV . TPU|Wm Wao3 Wt Wu4 TNR Wk Wai1 TVV Wx Win1 Ws Wui4 TNR , TPU Wl Wiang3 TCD Wan4 TNN Wg Wong4 TAD Wy Wing2 Wch Wun1 TVV . TPU
DUMMY/000107.wav|Ww Wu3 Wy Wve4 TNT Wt Wian1 Wm Wa3 Wsh Wa1 TNR Wt Wi4 TP Wj Wu2 Ww Wa2 Ww Wa5 TNR Wh Wuan4 Wzh Wuang1 TVV Wb Wi3 Wj Wi1 Wn Wi2 TNN . TPU|Ww Wu3 Wy Wve4 TNT Wt Wian1 Wm Wa3 Wsh Wa1 TNR Wt Wi4 TP Wj Wu2 Ww Wa2 Ww Wa5 TNR Wh Wuan4 Wzh Wuang1 TVV Wb Wi3 Wj Wi1 Wn Wi2 TNN . TPU
DUMMY/000108.wav|Wp Wo1 Wt Wu3 Wy Wan2 Wx Wing4 TNN Ww Wei2 TVC Wp Wo1 Wp Wo1 TNN , TPU Wc Wan2 Wj Wi1 Wt Wu3 TVV Wsh Wu2 TVV Wt Wu3 Wzh Wi4 TNN Wb Wian1 Wp Wo1 TNN . TPU|Wp Wo1 Wt Wu3 Wy Wan2 Wx Wing4 TNN Ww Wei2 TVC Wp Wo1 Wp Wo1 TNN , TPU Wc Wan2 Wj Wi1 Wt Wu3 TVV Wsh Wu2 TVV Wt Wu3 Wzh Wi4 TNN Wb Wian1 Wp Wo1 TNN . TPU
DUMMY/000109.wav|Wm Wo4 Wx Wi1 Wg We1 TNR Wy Wi1 Ww Wu3 Wer4 Wy Wi1 TCD Wn Wian2 TM Wl Wun2 Ww Wei2 TVV Wx Wi1 Wb Wan1 Wy Wa2 TNR Wzh Wi2 Wm Win2 Wd Wi4 TVV . TPU|Wm Wo4 Wx Wi1 Wg We1 TNR Wy Wi1 Ww Wu3 Wer4 Wy Wi1 TCD Wn Wian2 TM Wl Wun2 Ww Wei2 TVV Wx Wi1 Wb Wan1 Wy Wa2 TNR Wzh Wi2 Wm Win2 Wd Wi4 TVV . TPU
DUMMY/000110.wav|Ww Wa2 Wh Wa1 Wh Wa1 TIJ Wq Wi3 Wy We4 TNN Wy Wan2 Wj Wiu1 Wy Wuan4 TNN Wf Wu4 Wy Wuan4 Wzh Wang3 TNN Wl Wi3 Wy Wan2 Wj Wun4 TNR Ws Wuan4 Wsh Wi4 TVV " TPU Wk Wu2 Wzh Wu3 TNN " TPU Wzh Wi1 Wy Wi1 TNN . TPU|Ww Wa2 Wh Wa1 Wh Wa1 TIJ Wq Wi3 Wy We4 TNN Wy Wan2 Wj Wiu1 Wy Wuan4 TNN Wf Wu4 Wy Wuan4 Wzh Wang3 TNN Wl Wi3 Wy Wan2 Wj Wun4 TNR Ws Wuan4 Wsh Wi4 TVV " TPU Wk Wu2 Wzh Wu3 TNN " TPU Wzh Wi1 Wy Wi1 TNN . TPU
DUMMY/000112.wav|Ww Wo3 TPN Wy Wao4 TVV Wy Wong4 TP Wg Wu3 Wg We1 TNR Wf Wa1 Ws Wong4 TVV Wy Wi4 TCD Wf Weng1 TM Wy Wou2 Wj Wian4 TNN . TPU|Ww Wo3 TPN Wy Wao4 TVV Wy Wong4 TP Wg Wu3 Wg We1 TNR Wf Wa1 Ws Wong4 TVV Wy Wi4 TCD Wf Weng1 TM Wy Wou2 Wj Wian4 TNN . TPU
DUMMY/000113.wav|Wd Wi2 Ww Wo4 Wer3 Wf Wu1 TNR Wz We2 TAD Wt Wun1 TVV Wl We5 TAS Wy Wi4 TCD Wk Wou2 TM Wsh Wui3 TNN . TPU|Wd Wi2 Ww Wo4 Wer3 Wf Wu1 TNR Wz We2 TAD Wt Wun1 TVV Wl We5 TAS Wy Wi4 TCD Wk Wou2 TM Wsh Wui3 TNN . TPU
